image,image_id,class,has_gt,n_food_detected,n_coin_detected,status,midas_predicted_kcal,midas_predicted_mass_g,fixed_predicted_kcal,fixed_predicted_mass_g,gt_kcal,gt_mass_g
datasets\ECUSTFD\images\test\fired_dough_twist006T(1).JPG,fired_dough_twist006,fired_dough_twist,True,1,2,ok,412.409200143087,91.646488920686,99.53774413822977,22.119498697384394,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist006T(2).JPG,fired_dough_twist006,fired_dough_twist,True,1,2,ok,473.3811363671323,105.19580808158494,80.56796019601093,17.903991154669097,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist006T(3).JPG,fired_dough_twist006,fired_dough_twist,True,1,1,ok,643.7358424590104,143.05240943533565,92.82502363165064,20.6277830292557,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist006T(4).JPG,fired_dough_twist006,fired_dough_twist,True,1,2,ok,412.7976831908681,91.73281848685959,80.61770846123774,17.915046324719498,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist006T(5).JPG,fired_dough_twist006,fired_dough_twist,True,1,2,ok,562.6217765166492,125.02706144814427,74.71877609947364,16.6041724665497,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist006T(6).JPG,fired_dough_twist006,fired_dough_twist,True,1,2,ok,370.14657039160636,82.25479342035698,81.46739778319237,18.10386617404275,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist006T(7).JPG,fired_dough_twist006,fired_dough_twist,True,1,2,ok,660.3874584661015,146.75276854802257,99.14693187434314,22.032651527631806,180.9,40.2
datasets\ECUSTFD\images\test\fired_dough_twist007S(1).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,366.0343256452974,81.34096125451052,96.88668363579704,21.53037414128823,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007S(2).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,173.08518438337148,38.46337430741589,42.26245740758719,9.391657201686042,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007S(3).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,257.95959466695757,57.32435437043502,41.30088968656538,9.177975485903417,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007S(4).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,311.42487894501926,69.20552865444873,92.29157643583825,20.509239207964054,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007S(5).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,130.05217620921223,28.900483602047164,34.88960887649353,7.7532464169985635,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007S(6).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,209.51160234254374,46.55813385389861,55.592224368789005,12.353827637508667,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007S(7).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,253.46151569443344,56.32478126542966,52.00998086124436,11.557773524720968,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(1).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,527.6423482238259,117.2538551608502,73.35891155282377,16.30198034507195,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(2).JPG,fired_dough_twist007,fired_dough_twist,True,2,1,ok,695.2730315006185,355.82064219332744,145.01819364941684,107.67214848196211,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(3).JPG,fired_dough_twist007,fired_dough_twist,True,1,2,ok,690.5154064635983,153.44786810302185,129.47591394101698,28.77242532022599,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(4).JPG,fired_dough_twist007,fired_dough_twist,True,1,3,ok,397.1067426407846,88.24594280906324,86.59698416182775,19.243774258183944,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(5).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,657.8196244057331,146.18213875682957,135.74131023984125,30.16473560885361,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(6).JPG,fired_dough_twist007,fired_dough_twist,True,1,1,ok,1017.6327950811892,226.14062112915317,76.3438777291966,16.96530616204369,172.8,38.4
datasets\ECUSTFD\images\test\fired_dough_twist007T(7).JPG,fired_dough_twist007,fired_dough_twist,True,0,1,no_food,,,,,172.8,38.4
datasets\ECUSTFD\images\test\grape002S(1).JPG,grape002,grape,True,1,1,ok,95.03883030613059,137.7374352262762,203.37527588627924,294.7467766467815,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(10).JPG,grape002,grape,True,1,1,ok,56.45947292301143,81.82532307682817,164.054000651158,237.75942123356228,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(11).JPG,grape002,grape,True,1,1,ok,96.51694442159196,139.87962959651009,208.23545522753284,301.79051482251134,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(12).JPG,grape002,grape,True,1,1,ok,100.74581061852041,146.00842118626147,217.2177245720047,314.8082964811662,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(13).JPG,grape002,grape,True,1,1,ok,99.29683903700764,143.90846237247484,259.76801140019506,376.4753788408624,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(14).JPG,grape002,grape,True,1,1,ok,78.85889652152582,114.28825582829829,205.13523949404052,297.2974485420877,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(15).JPG,grape002,grape,True,1,1,ok,92.22164450946289,133.65455726009114,291.21141141844276,422.0455237948446,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(16).JPG,grape002,grape,True,1,1,ok,78.8836741374063,114.32416541653087,170.70216248339486,247.3944383817317,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(17).JPG,grape002,grape,True,1,1,ok,108.74911122101938,157.60740756669475,204.08764147933903,295.7791905497667,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(2).JPG,grape002,grape,True,1,1,ok,74.33712890395176,107.73496942601705,165.76756429789359,240.24284680854143,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(3).JPG,grape002,grape,True,1,1,ok,105.11776232454694,152.34458307905354,221.04405045080884,320.35369630552003,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(4).JPG,grape002,grape,True,1,1,ok,74.98037699679608,108.66721303883489,163.04214111726492,236.29295814096363,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(5).JPG,grape002,grape,True,1,1,ok,103.43091332105276,149.89987437833733,250.60398555669505,363.1941819662247,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(6).JPG,grape002,grape,True,1,1,ok,83.65149532704382,121.23405119861421,220.63700016741979,319.7637683585794,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(7).JPG,grape002,grape,True,1,1,ok,103.58069488720855,150.11694911189645,241.42649767171727,349.89347488654676,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(8).JPG,grape002,grape,True,1,1,ok,92.84124815797315,134.55253356227993,195.40907307754674,283.20155518485035,151.455,219.5
datasets\ECUSTFD\images\test\grape002S(9).JPG,grape002,grape,True,1,1,ok,105.1779030211792,152.43174350895538,199.76873845329683,289.51991080187946,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(1).JPG,grape002,grape,True,1,1,ok,925.9811785861687,1342.0017080958967,494.4858923872331,716.6462208510625,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(10).JPG,grape002,grape,True,1,1,ok,437.5363892814629,634.1107091035694,471.41681415519474,683.2127741379634,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(11).JPG,grape002,grape,True,1,1,ok,291.8734767308998,423.00503874043454,445.62965180793867,645.840075083969,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(12).JPG,grape002,grape,True,1,1,ok,389.92996489371916,565.1158911503176,480.12510363027707,695.8334835221407,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(13).JPG,grape002,grape,True,1,1,ok,517.3634480758116,749.8020986605966,458.210606309072,664.0733424769159,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(14).JPG,grape002,grape,True,1,1,ok,561.8938758814073,814.3389505527643,517.2739238140435,749.6723533536864,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(15).JPG,grape002,grape,True,1,1,ok,782.6999441038334,1134.3477450780194,485.7893231849466,704.0424973694878,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(16).JPG,grape002,grape,True,1,1,ok,1033.107156304086,1497.2567482667912,490.39328902013534,710.7149116233845,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(17).JPG,grape002,grape,True,1,1,ok,694.3861860085464,1006.3567913167338,534.2940900321659,774.3392609161824,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(2).JPG,grape002,grape,True,1,1,ok,522.882432331523,757.8006265674245,497.63483412980383,721.2099045359477,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(3).JPG,grape002,grape,True,1,1,ok,681.1618799317793,987.1911303359119,518.9960809228984,752.1682332215919,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(4).JPG,grape002,grape,True,1,1,ok,440.2853871419366,638.0947639738212,526.6140195456189,763.2087239791579,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(5).JPG,grape002,grape,True,1,1,ok,528.5312864894508,765.9873717238418,503.1432805824145,729.1931602643689,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(6).JPG,grape002,grape,True,1,1,ok,547.1864625989675,793.0238588390835,514.2428118980271,745.2794375333725,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(7).JPG,grape002,grape,True,1,1,ok,486.3607083694623,704.8705918398005,499.47486478207173,723.876615626191,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(8).JPG,grape002,grape,True,1,1,ok,571.640741608954,828.4648429115276,568.7838342084974,824.3243974036195,151.455,219.5
datasets\ECUSTFD\images\test\grape002T(9).JPG,grape002,grape,True,1,1,ok,697.0286455989788,1010.1864428970707,554.060868880761,802.9867664938564,151.455,219.5
datasets\ECUSTFD\images\test\lemon002S(1).JPG,lemon002,lemon,True,2,1,ok,54.55885815709591,122.8505788629046,75.73886911095151,176.7565683086579,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(10).JPG,lemon002,lemon,True,1,1,ok,14.867431035647105,51.267003571196916,19.224890929293696,66.29272734239206,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(11).JPG,lemon002,lemon,True,1,1,ok,17.48560820680643,60.29520071312562,25.530276981356447,88.03543786674636,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(12).JPG,lemon002,lemon,True,1,1,ok,14.32919652484542,49.41102249946697,19.64154284796656,67.7294580964364,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(13).JPG,lemon002,lemon,True,1,1,ok,15.55303809071578,53.63116583005442,21.004011863762198,72.42762711642138,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(14).JPG,lemon002,lemon,True,1,1,ok,13.039420670235934,44.963519552537704,18.264587700765716,62.98133689919213,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(15).JPG,lemon002,lemon,True,1,1,ok,15.783800718197305,54.42689902826657,22.614027307613668,77.97940450901265,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(16).JPG,lemon002,lemon,True,1,1,ok,13.65740565482409,47.0945022580141,19.78249227032724,68.21549058733531,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(17).JPG,lemon002,lemon,True,1,1,ok,16.108812317508164,55.54762868106263,22.775768914464166,78.53713418780747,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(18).JPG,lemon002,lemon,True,1,1,ok,15.137742365427874,52.1991116049237,19.968803166989513,68.85794195513625,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(19).JPG,lemon002,lemon,True,1,1,ok,23.081385390530336,79.59098410527702,23.554048430550452,81.22085665707053,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(2).JPG,lemon002,lemon,True,1,1,ok,15.890776068868645,54.79577954782291,20.60081225137607,71.03728362543472,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(20).JPG,lemon002,lemon,True,1,1,ok,14.675037932533426,50.60357907770147,20.26170154516049,69.86793636262239,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(21).JPG,lemon002,lemon,True,1,1,ok,17.707734098853805,61.06115206501312,23.743989225530644,81.87582491562291,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(22).JPG,lemon002,lemon,True,1,1,ok,16.110311040283985,55.55279669063444,19.605967767459475,67.60678540503267,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(23).JPG,lemon002,lemon,True,1,1,ok,16.932128324015128,58.38664939315562,20.666520345290056,71.26386325962088,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(24).JPG,lemon002,lemon,True,1,1,ok,16.071984637173024,55.42063667990698,19.954123793489163,68.8073234258247,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(25).JPG,lemon002,lemon,True,1,1,ok,18.708370697385906,64.51162309443416,22.573658867216068,77.84020299040023,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(26).JPG,lemon002,lemon,True,1,1,ok,13.207975192566412,45.544742043332455,22.496701724331057,77.57483353217606,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(3).JPG,lemon002,lemon,True,1,1,ok,15.20763913197617,52.44013493784886,23.10645203858428,79.67742082270442,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(4).JPG,lemon002,lemon,True,1,1,ok,13.189452420925162,45.48087041698332,19.54751445015532,67.4052222419149,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(5).JPG,lemon002,lemon,True,1,1,ok,16.946830966533682,58.43734816046097,22.40770409585944,77.267945158136,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(6).JPG,lemon002,lemon,True,1,1,ok,15.043179704902027,51.873033465179404,19.54999991377224,67.41379280611118,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(7).JPG,lemon002,lemon,True,1,1,ok,17.398785273926414,59.99581128940143,23.17686362306837,79.92021938989093,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(8).JPG,lemon002,lemon,True,1,1,ok,12.832380532093493,44.2495880417017,19.115090025170687,65.91410353507133,28.275,97.5
datasets\ECUSTFD\images\test\lemon002S(9).JPG,lemon002,lemon,True,1,1,ok,16.50892360847277,56.92732278783714,22.00428769978768,75.8768541371989,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(1).JPG,lemon002,lemon,True,1,1,ok,34.4836967974332,118.90929930149377,28.282192680865034,97.52480234781045,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(10).JPG,lemon002,lemon,True,1,1,ok,82.09260306510889,283.0779416038238,35.661524913207614,122.97077556278487,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(11).JPG,lemon002,lemon,True,1,1,ok,25.60905267566651,88.3070781919535,31.13611422901524,107.36591113453532,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(12).JPG,lemon002,lemon,True,1,1,ok,54.138199677438095,186.68344716357964,35.13864721188337,121.16774900649438,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(13).JPG,lemon002,lemon,True,1,1,ok,60.396632319777744,208.26424937854395,32.989442842419066,113.75669945661747,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(14).JPG,lemon002,lemon,True,1,1,ok,77.44141613888817,267.0393659961661,33.53543226445714,115.63942160157634,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(15).JPG,lemon002,lemon,True,1,1,ok,68.36298037370062,235.7344150817263,30.442290548943785,104.97341568601304,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(16).JPG,lemon002,lemon,True,1,1,ok,74.9660006632881,258.5034505630624,35.3449595011885,121.87917069375345,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(17).JPG,lemon002,lemon,True,1,1,ok,80.24328484518723,276.70098222478356,34.60990129834366,119.3444872356678,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(18).JPG,lemon002,lemon,True,1,1,ok,88.3452424995601,304.63876723986243,32.65295164877589,112.59638499577893,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(19).JPG,lemon002,lemon,True,1,1,ok,44.27472079282094,152.6714510097274,31.668540617027293,109.20186419664584,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(2).JPG,lemon002,lemon,True,1,1,ok,31.00799745790606,106.92412916519332,31.490291403920565,108.58721173765711,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(20).JPG,lemon002,lemon,True,1,1,ok,101.56680804632599,350.23037257353786,33.646321691249184,116.02179893534202,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(21).JPG,lemon002,lemon,True,1,1,ok,41.61296400141679,143.49297931523031,27.198273338273424,93.78714944232216,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(22).JPG,lemon002,lemon,True,1,1,ok,45.960137473765116,158.48323266815558,30.38108442021983,104.76236006972354,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(23).JPG,lemon002,lemon,True,1,1,ok,46.111629189816576,159.00561789591922,33.123388132191124,114.21857976617629,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(24).JPG,lemon002,lemon,True,1,1,ok,55.39868231669268,191.02993902307819,32.62906556576536,112.51401919229434,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(25).JPG,lemon002,lemon,True,1,1,ok,51.44757444599068,177.4054291241058,35.29787069839615,121.71679551171088,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(26).JPG,lemon002,lemon,True,1,1,ok,37.4410672223849,129.1071283530514,29.418838553543363,101.44427087428747,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(3).JPG,lemon002,lemon,True,1,1,ok,29.334877364393886,101.15474953239271,30.173448032903433,104.04637252725323,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(4).JPG,lemon002,lemon,True,1,1,ok,49.56286511467859,170.90643142992616,29.34857732082392,101.20199076146179,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(5).JPG,lemon002,lemon,True,1,1,ok,37.45444780854981,129.15326830534417,32.65589892383481,112.60654801322349,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(6).JPG,lemon002,lemon,True,1,1,ok,40.54064570357384,139.79533001232357,32.075017705305775,110.6035093286406,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(7).JPG,lemon002,lemon,True,1,1,ok,57.56880651587128,198.51312591679752,34.05022259855609,117.41456068467619,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(8).JPG,lemon002,lemon,True,1,1,ok,29.75964753330868,102.61947425278855,32.6963245482005,112.74594671793277,28.275,97.5
datasets\ECUSTFD\images\test\lemon002T(9).JPG,lemon002,lemon,True,1,1,ok,40.86771865147628,140.92316776371132,31.24766455554678,107.75056743291994,28.275,97.5
datasets\ECUSTFD\images\test\lemon003S(1).JPG,lemon003,lemon,True,1,1,ok,21.927504660109797,75.61208503486138,20.019765260205666,69.03367331105402,26.767,92.3
datasets\ECUSTFD\images\test\lemon003S(10).JPG,lemon003,lemon,True,1,1,ok,22.37983690647618,77.171851401642,26.300546428790778,90.69153940962337,26.767,92.3
datasets\ECUSTFD\images\test\lemon003S(11).JPG,lemon003,lemon,True,1,1,ok,19.579164480079445,67.51436027613602,23.168327268634474,79.89078368494647,26.767,92.3
datasets\ECUSTFD\images\test\lemon003S(12).JPG,lemon003,lemon,True,1,1,ok,22.33107202094201,77.00369662393797,29.521213748040335,101.79728878634599,26.767,92.3
datasets\ECUSTFD\images\test\lemon003S(13).JPG,lemon003,lemon,True,1,1,ok,17.827059469271457,61.47261885955675,24.056136308277488,82.95219416647409,26.767,92.3
datasets\ECUSTFD\images\test\lemon003S(14).JPG,lemon003,lemon,True,1,1,ok,19.013525079506504,65.56387958450519,25.90244820050191,89.31878689828245,26.767,92.3
datasets\ECUSTFD\images\test\lemon003S(15).JPG,lemon003,lemon,True,1,1,ok,19.24070160863715,66.347246926335,21.62556766782053,74.57092299248458,26.767,92.3
